item_id,titulo,preco,moeda,descricao_original,descricao_pt,descricao_en,descricao_es,descricao_fr,url,numero_imagens,ficheiros_imagens,sellerEmail,category,subCategory,condition,auctionFormat,duration,shippingOption,shippingCost,returnPolicy,locationCity,locationCountry
9647236855,Vintage Yves Saint Laurent silk blouse,125,EUR,"Vintage YSL chiffon silk shirt/blouse in a beautiful burgundy/ ruby red colour.
The text on the label is washed out and you can’t see the details.
 But it’s 100% silk, dry cleaning.
 The size is approx S-M.
 Here is a measurements to be sure what is good for you:
 Across the shoulders-40 cm.
 Pit to pit-49 cm approx. 
The length is approx 68-69 cm.
All the buttons are on place. No defects.
 Good general condition.
 

  #vinragestyle #vintagefashion #vintagelook #vintageluxe  #yslvintage   #ysl  #blousevintage   #burgundy   #silk  #timeless  #oldmoney  #trendytop #trendy #trend #vintage  #yslvintage  #dolceandgabbanadress","Camisa/blusa vintage YSL em chiffon de seda, numa bonita cor bordô/vermelho-rubi.
O texto da etiqueta está desbotado e já não é possível ver os detalhes.
É 100% seda, limpeza a seco.
Tamanho aproximado S-M.
Medidas para confirmar: ombro a ombro 40 cm; axila a axila aprox. 49 cm; comprimento aprox. 68-69 cm.
Todos os botões estão presentes. Sem defeitos. Bom estado geral.

#vinragestyle #vintagefashion #vintagelook #vintageluxe #yslvintage #ysl #blousevintage #burgundy #silk #timeless #oldmoney #trendytop #trendy #trend #vintage #yslvintage #dolceandgabbanadress","Vintage YSL chiffon silk shirt/blouse in a beautiful burgundy/ruby-red color.
The text on the label is washed out and the details can no longer be read.
It is 100% silk, dry clean only.
Approximate size S-M.
Measurements to check fit: shoulder to shoulder 40 cm; pit to pit approx. 49 cm; length approx. 68-69 cm.
All buttons are present. No defects. Good overall condition.

#vinragestyle #vintagefashion #vintagelook #vintageluxe #yslvintage #ysl #blousevintage #burgundy #silk #timeless #oldmoney #trendytop #trendy #trend #vintage #yslvintage #dolceandgabbanadress","Camisa/blusa vintage YSL de gasa de seda en un precioso color burdeos/rojo rubí.
El texto de la etiqueta está borrado y ya no se pueden ver los detalles.
Es 100 % seda, limpieza en seco.
Talla aproximada S-M.
Medidas para comprobar: hombro a hombro 40 cm; axila a axila aprox. 49 cm; largo aprox. 68-69 cm.
Todos los botones están presentes. Sin defectos. Buen estado general.

#vinragestyle #vintagefashion #vintagelook #vintageluxe #yslvintage #ysl #blousevintage #burgundy #silk #timeless #oldmoney #trendytop #trendy #trend #vintage #yslvintage #dolceandgabbanadress","Chemise/blouse vintage YSL en mousseline de soie, dans une belle couleur bordeaux/rouge rubis.
Le texte de l’étiquette est effacé et les détails ne sont plus lisibles.
100 % soie, nettoyage à sec.
Taille approximative S-M.
Mesures pour vérifier : épaules 40 cm ; aisselle à aisselle env. 49 cm ; longueur env. 68-69 cm.
Tous les boutons sont présents. Aucun défaut. Bon état général.

#vinragestyle #vintagefashion #vintagelook #vintageluxe #yslvintage #ysl #blousevintage #burgundy #silk #timeless #oldmoney #trendytop #trendy #trend #vintage #yslvintage #dolceandgabbanadress",https://www.vinted.pt/items/9647236855,5,vinted_export/images/9647236855/01.webp | vinted_export/images/9647236855/02.webp | vinted_export/images/9647236855/03.webp | vinted_export/images/9647236855/04.webp | vinted_export/images/9647236855/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9573724871,YSL vintage blazer jacket  size XS-S,135,EUR,"Authentic vintage Yves Saint Laurent Variation collarless jacket from the 1980s in dark blue and light stripes.

Condition: Good.
Size: FR 36/S, fitted, also can be worn on XS size. 
Measurements:
Chest: 46 cm
Length: 52 cm
Sleeve Length: 53 cm

Made of 100% cotton, this is a fantastic lightweight jacket that looks great with jeans and flats or tailored black trousers.
 
 Please note: the jacket has light discolouration, but it’s not really noticeable, just a light blueish flows,  also a two tone holes inside near the sleeves on the lining.
 All of this reflected in price!","Casaco autêntico vintage Yves Saint Laurent Variation dos anos 1980, sem gola, azul-escuro com riscas claras.

Estado: bom.
Tamanho: FR 36/S, corte justo; também pode ser usado por XS.
Medidas: peito 46 cm; comprimento 52 cm; manga 53 cm.

100% algodão, casaco leve fantástico que fica ótimo com jeans e sabrinas ou calças pretas de alfaiataria.

Nota: apresenta ligeira descoloração, pouco percetível, apenas algumas zonas azuladas claras; existem também dois pequenos furos no forro interior junto às mangas. Tudo isso está refletido no preço.","Authentic vintage Yves Saint Laurent Variation collarless jacket from the 1980s in dark blue with light stripes.

Condition: good.
Size: FR 36/S, fitted; can also be worn by XS.
Measurements: chest 46 cm; length 52 cm; sleeve 53 cm.

Made of 100% cotton, this is a fantastic lightweight jacket that looks great with jeans and flats or tailored black trousers.

Please note: the jacket has light discoloration, not very noticeable, just a few pale bluish areas; there are also two small holes in the lining near the sleeves. All of this is reflected in the price.","Chaqueta vintage auténtica Yves Saint Laurent Variation de los años 80, sin cuello, azul oscuro con rayas claras.

Estado: bueno.
Talla: FR 36/S, entallada; también puede llevarla una XS.
Medidas: pecho 46 cm; largo 52 cm; manga 53 cm.

100 % algodón, una fantástica chaqueta ligera que queda genial con vaqueros y bailarinas o con pantalones negros de sastrería.

Nota: presenta una ligera decoloración, poco perceptible, solo algunas zonas azuladas claras; también hay dos pequeños agujeros en el forro interior cerca de las mangas. Todo ello está reflejado en el precio.","Veste vintage authentique Yves Saint Laurent Variation des années 1980, sans col, bleu foncé à rayures claires.

État : bon.
Taille : FR 36/S, coupe ajustée ; peut aussi convenir à XS.
Mesures : poitrine 46 cm ; longueur 52 cm ; manche 53 cm.

100 % coton, superbe veste légère qui se porte très bien avec un jean et des ballerines ou un pantalon noir de tailleur.

À noter : légère décoloration peu visible, avec quelques zones bleuâtres claires ; également deux petits trous dans la doublure intérieure près des manches. Tout cela est pris en compte dans le prix.",https://www.vinted.pt/items/9573724871,5,vinted_export/images/9573724871/01.webp | vinted_export/images/9573724871/02.webp | vinted_export/images/9573724871/03.webp | vinted_export/images/9573724871/04.webp | vinted_export/images/9573724871/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9766622072,Yves Saint Laurent bracelet vintage,265,EUR,"Stunning iconic YSL vintage bracelet.
Good condition with some areas of gold plating lost. Please look at the photos.
Overall vintage good condition.","Magnífica e icónica pulseira vintage YSL.
Bom estado, com algumas zonas onde o banho dourado desapareceu. Ver fotografias.
Bom estado vintage geral.","Stunning iconic vintage YSL bracelet.
Good condition with some areas of gold plating lost. Please see the photos.
Good overall vintage condition.","Magnífica e icónica pulsera vintage YSL.
Buen estado, con algunas zonas donde se ha perdido el baño dorado. Ver fotos.
Buen estado vintage general.","Superbe bracelet vintage iconique YSL.
Bon état, avec quelques zones où le placage doré s’est estompé. Voir photos.
Bon état vintage général.",https://www.vinted.pt/items/9766622072,5,vinted_export/images/9766622072/01.webp | vinted_export/images/9766622072/02.webp | vinted_export/images/9766622072/03.webp | vinted_export/images/9766622072/04.webp | vinted_export/images/9766622072/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
7818780696,Yves Saint Laurent vintage skirt size S,100,EUR,"Timeless and classy warm wool skirt YSL in a very good condition.
 Double lined, the zip at the back.
Beautiful brown colour.
Very good vintage condition: no any visible defects.  
Care label is missing.","Saia YSL intemporal e elegante em lã quente, em muito bom estado.
Forro duplo e fecho atrás.
Bonita cor castanha.
Muito bom estado vintage: sem defeitos visíveis.
Etiqueta de cuidados em falta.","Timeless and classy warm-wool YSL skirt in very good condition.
Double lined, with zip at the back.
Beautiful brown color.
Very good vintage condition: no visible defects.
Care label is missing.","Falda YSL atemporal y elegante de lana cálida, en muy buen estado.
Doble forro y cremallera en la parte trasera.
Precioso color marrón.
Muy buen estado vintage: sin defectos visibles.
Falta la etiqueta de cuidados.","Jupe YSL intemporelle et élégante en laine chaude, en très bon état.
Double doublure, fermeture zippée au dos.
Belle couleur marron.
Très bon état vintage : aucun défaut visible.
Étiquette d’entretien manquante.",https://www.vinted.pt/items/7818780696,5,vinted_export/images/7818780696/01.webp | vinted_export/images/7818780696/02.webp | vinted_export/images/7818780696/03.webp | vinted_export/images/7818780696/04.webp | vinted_export/images/7818780696/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
6629201141,Yves Saint Laurent vintage clip-on earrings,255,EUR,"Stunning YSL vintage clip-on earrings in very good condition. 
 Rare and collectible. 
Ideal for summer!","Magníficos brincos de mola YSL vintage em muito bom estado.
Raros e de coleção.
Ideais para o verão!","Stunning vintage YSL clip-on earrings in very good condition.
Rare and collectible.
Ideal for summer!","Magníficos pendientes de clip YSL vintage en muy buen estado.
Raros y de colección.
¡Ideales para verano!","Superbes boucles d’oreilles à clips YSL vintage en très bon état.
Rares et de collection.
Idéales pour l’été !",https://www.vinted.pt/items/6629201141,5,vinted_export/images/6629201141/01.webp | vinted_export/images/6629201141/02.webp | vinted_export/images/6629201141/03.webp | vinted_export/images/6629201141/04.webp | vinted_export/images/6629201141/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
5657871791,Yves Saint Laurent perfume Champagne 4 ml,25,EUR,"Yves Saint Laurent perfume Champagne 4 ml.
 Vintage, never being used.","Perfume Yves Saint Laurent Champagne, 4 ml.
Vintage, nunca utilizado.","Yves Saint Laurent Champagne perfume, 4 ml.
Vintage, never used.","Perfume Yves Saint Laurent Champagne, 4 ml.
Vintage, nunca usado.","Parfum Yves Saint Laurent Champagne, 4 ml.
Vintage, jamais utilisé.",https://www.vinted.pt/items/5657871791,5,vinted_export/images/5657871791/01.webp | vinted_export/images/5657871791/02.webp | vinted_export/images/5657871791/03.webp | vinted_export/images/5657871791/04.webp | vinted_export/images/5657871791/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
7809520432,Vintage Yves Saint Laurent Clip-On Earrings,325,EUR,"Authentic Yves Saint Laurent vintage clip-on earrings in gold tone with stunning pink crystal centers. 
 Gorgeous textured enamel and crystal detail makes these earrings eye-catching and elegant. Rare and collectible, yet comfortable and easy to wear- perfect for elevated outfits or everyday vintage flair.","Brincos de mola vintage autênticos Yves Saint Laurent, dourados, com magníficos cristais rosa ao centro.
O esmalte texturado e os cristais tornam-nos marcantes e elegantes. Raros e de coleção, mas confortáveis e fáceis de usar — perfeitos para looks mais sofisticados ou para acrescentar um toque vintage ao dia a dia.","Authentic vintage Yves Saint Laurent clip-on earrings in gold tone with stunning pink crystal centers.
The gorgeous textured enamel and crystal detail makes these earrings eye-catching and elegant. Rare and collectible, yet comfortable and easy to wear — perfect for elevated outfits or everyday vintage flair.","Pendientes de clip vintage auténticos Yves Saint Laurent en tono dorado, con preciosos cristales rosas en el centro.
El esmalte texturizado y los cristales los hacen llamativos y elegantes. Raros y de colección, pero cómodos y fáciles de llevar — perfectos para looks más sofisticados o para dar un toque vintage al día a día.","Boucles d’oreilles à clips vintage authentiques Yves Saint Laurent, dorées, avec de magnifiques cristaux roses au centre.
L’émail texturé et les cristaux les rendent à la fois remarquables et élégantes. Rares et de collection, mais confortables et faciles à porter — parfaites pour des tenues sophistiquées ou une touche vintage au quotidien.",https://www.vinted.pt/items/7809520432,5,vinted_export/images/7809520432/01.webp | vinted_export/images/7809520432/02.webp | vinted_export/images/7809520432/03.webp | vinted_export/images/7809520432/04.webp | vinted_export/images/7809520432/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
8572187318,Yves Saint Laurent vintage flower motif brooch pendant 2 in 1,235,EUR,"Authentic Yves Saint Laurent Vintage Gold-Plated Brooch/Pendant - YSL - Made in France - Vintage Accessories.

A very beautiful gold-plated brooch/pendant from the YSL brand in the shape of a flower with magnificent details on the petals and a raised pistil. 
 I like to wear it as brooch or like a choker with a sheer cord or on any basic chain too.
 Perfect for lovers of vintage jewelry from a great designer or for collectors.

Diameter: 4 cm.

Stamped with the initials YSL and Made in France. 
80s era.
Good vintage condition with a light signs of use: patina, a few areas with gold plating lost, the clasp is not 100% straight but it works perfectly. Please check the photos for the condition carefully.","Pregadeira/pendente vintage autêntico Yves Saint Laurent, banhado a ouro — YSL — Made in France — acessórios vintage.

Belíssima pregadeira/pendente dourada YSL em forma de flor, com magníficos detalhes nas pétalas e pistilo em relevo. Gosto de a usar como pregadeira ou choker com um cordão transparente, ou ainda numa corrente básica. Perfeita para amantes de joalharia vintage de designer ou colecionadores.

Diâmetro: 4 cm.

Marcada com as iniciais YSL e Made in France. Anos 80.
Bom estado vintage, com ligeiros sinais de uso: pátina, algumas zonas com perda do banho dourado e fecho não totalmente direito, mas funciona perfeitamente. Ver cuidadosamente as fotografias para avaliar o estado.","Authentic vintage Yves Saint Laurent gold-plated brooch/pendant — YSL — Made in France — vintage accessory.

A very beautiful gold-plated YSL brooch/pendant in the shape of a flower with magnificent petal details and a raised pistil. I like wearing it as a brooch, as a choker with a sheer cord, or on a basic chain. Perfect for lovers of vintage designer jewelry or collectors.

Diameter: 4 cm.

Stamped with the initials YSL and Made in France. 1980s era.
Good vintage condition with light signs of use: patina, a few areas of gold plating loss, and the clasp is not perfectly straight but works perfectly. Please check the photos carefully for condition.","Broche/colgante vintage auténtico Yves Saint Laurent chapado en oro — YSL — Made in France — accesorio vintage.

Precioso broche/colgante dorado YSL en forma de flor, con magníficos detalles en los pétalos y pistilo en relieve. Me gusta llevarlo como broche, como choker con un cordón transparente o en una cadena básica. Perfecto para amantes de la joyería vintage de diseñador o coleccionistas.

Diámetro: 4 cm.

Marcado con las iniciales YSL y Made in France. Años 80.
Buen estado vintage con ligeros signos de uso: pátina, algunas zonas con pérdida del baño dorado y cierre no completamente recto, aunque funciona perfectamente. Revisa bien las fotos para valorar el estado.","Broche/pendentif vintage authentique Yves Saint Laurent plaqué or — YSL — Made in France — accessoire vintage.

Très belle broche/pendentif dorée YSL en forme de fleur, avec de magnifiques détails sur les pétales et un pistil en relief. J’aime la porter en broche, en choker avec un cordon transparent ou sur une chaîne simple. Parfaite pour les amateurs de bijoux vintage de créateur ou les collectionneurs.

Diamètre : 4 cm.

Marquée des initiales YSL et Made in France. Années 80.
Bon état vintage avec de légers signes d’usage : patine, quelques zones où le placage doré est parti, et fermoir pas parfaitement droit mais fonctionnant très bien. Veuillez consulter attentivement les photos pour l’état.",https://www.vinted.pt/items/8572187318,5,vinted_export/images/8572187318/01.webp | vinted_export/images/8572187318/02.webp | vinted_export/images/8572187318/03.webp | vinted_export/images/8572187318/04.webp | vinted_export/images/8572187318/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
8486085744,Yves Saint Laurent necklace and clip-on earrings,730,EUR,"Choker necklace and clip-on earrings by Yves Saint Laurent in iridescent and spiky blue-green glass beads and shiny rhinestones on the earrings.

Rodium -tone hardware.
Adjustable toggle clasp 37-38-39 cm.
Signed YSL.

Excellent vintage condition.
Rare collectible set for vintage lover or collector.

No any visible defects.
Without original packages.
 
Rare and collectible set.","Colar choker e brincos de mola Yves Saint Laurent em contas de vidro azul-esverdeadas iridescentes e pontiagudas, com brilhantes strass nos brincos.

Ferragens em tom ródio.
Fecho toggle ajustável: 37-38-39 cm.
Assinado YSL.

Excelente estado vintage.
Conjunto raro e de coleção para amantes de vintage ou colecionadores.

Sem defeitos visíveis.
Sem embalagens originais.

Conjunto raro e de coleção.","Yves Saint Laurent choker necklace and clip-on earrings in iridescent, spiky blue-green glass beads, with shiny rhinestones on the earrings.

Rhodium-tone hardware.
Adjustable toggle clasp: 37-38-39 cm.
Signed YSL.

Excellent vintage condition.
Rare collectible set for a vintage lover or collector.

No visible defects.
Without original packaging.

Rare and collectible set.","Collar choker y pendientes de clip Yves Saint Laurent con cuentas de vidrio azul-verde iridiscentes y puntiagudas, y brillantes strass en los pendientes.

Herrajes tono rodio.
Cierre toggle ajustable: 37-38-39 cm.
Firmado YSL.

Excelente estado vintage.
Conjunto raro y de colección para amantes del vintage o coleccionistas.

Sin defectos visibles.
Sin embalajes originales.

Conjunto raro y de colección.","Collier choker et boucles d’oreilles à clips Yves Saint Laurent en perles de verre bleu-vert iridescentes et pointues, avec strass brillants sur les boucles.

Ferrures ton rhodium.
Fermoir toggle réglable : 37-38-39 cm.
Signé YSL.

Excellent état vintage.
Ensemble rare et de collection pour amateur de vintage ou collectionneur.

Aucun défaut visible.
Sans emballage d’origine.

Ensemble rare et de collection.",https://www.vinted.pt/items/8486085744,5,vinted_export/images/8486085744/01.webp | vinted_export/images/8486085744/02.webp | vinted_export/images/8486085744/03.webp | vinted_export/images/8486085744/04.webp | vinted_export/images/8486085744/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
8429790921,YSL heart brooch and pendant by Robert Goossens,315,EUR,"Sublime YSL heart brooch and pendant 2 in 1 by Robert Goossens, in fine gold-plated metal and crystals in different shades of blue, pink, grey, gold. 
Vintage from the 1980s.

Signed « YSL » on the back and « H5 » série.

A splendid collector's item, from the most fruitful period of the collaboration between Yves Saint Laurent and Robert Goossens!

CONDITION: Perfect vintage condition.

Dimensions: approximately 5 x 5 cm.

Sold without original packages.

It's a treasure for collectors and vintage lover.","Sublime pregadeira e pendente YSL em forma de coração, 2 em 1, de Robert Goossens, em metal fino banhado a ouro e cristais em diferentes tons de azul, rosa, cinzento e dourado. Vintage dos anos 1980.

Assinado “YSL” no verso e série “H5”.

Magnífica peça de coleção, de um dos períodos mais férteis da colaboração entre Yves Saint Laurent e Robert Goossens.

ESTADO: perfeito estado vintage.

Dimensões: aproximadamente 5 × 5 cm.

Vendido sem embalagem original.

Um verdadeiro tesouro para colecionadores e amantes de vintage.","Sublime YSL heart brooch and pendant, 2-in-1, by Robert Goossens, in fine gold-plated metal with crystals in different shades of blue, pink, gray and gold. Vintage from the 1980s.

Signed “YSL” on the back and “H5” series.

A splendid collector’s item from one of the most fruitful periods of the collaboration between Yves Saint Laurent and Robert Goossens.

CONDITION: perfect vintage condition.

Dimensions: approximately 5 × 5 cm.

Sold without original packaging.

A true treasure for collectors and vintage lovers.","Sublime broche y colgante YSL en forma de corazón, 2 en 1, de Robert Goossens, en fino metal chapado en oro y cristales en diferentes tonos de azul, rosa, gris y dorado. Vintage de los años 80.

Firmado “YSL” en la parte trasera y serie “H5”.

Espléndida pieza de colección de uno de los periodos más fructíferos de la colaboración entre Yves Saint Laurent y Robert Goossens.

ESTADO: perfecto estado vintage.

Dimensiones: aproximadamente 5 × 5 cm.

Se vende sin embalaje original.

Un auténtico tesoro para coleccionistas y amantes del vintage.","Sublime broche et pendentif YSL en forme de cœur, 2 en 1, par Robert Goossens, en métal fin plaqué or et cristaux dans différentes nuances de bleu, rose, gris et doré. Vintage des années 1980.

Signé “YSL” au dos et série “H5”.

Superbe pièce de collection issue de l’une des périodes les plus fécondes de la collaboration entre Yves Saint Laurent et Robert Goossens.

ÉTAT : parfait état vintage.

Dimensions : environ 5 × 5 cm.

Vendu sans emballage d’origine.

Un véritable trésor pour les collectionneurs et amateurs de vintage.",https://www.vinted.pt/items/8429790921,5,vinted_export/images/8429790921/01.webp | vinted_export/images/8429790921/02.webp | vinted_export/images/8429790921/03.webp | vinted_export/images/8429790921/04.webp | vinted_export/images/8429790921/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
8571735070,Yves Saint Laurent vintage clip-on earrings,330,EUR,"Pair of vintage Yves Saint Laurent clip-on earrings. 
 Ribbon design with a pretty reflections of the metal in the light.
 Excellent condition.
  The height- 2.5cm, the width- 2.5cm.
 The weight of each earring- 6g.
 Very comfy to wear. 
  The earrings are sold with original YSL box and the tag, not attached anymore.
  They have been carefully cleaned before being put on sale and they don’t have any visible defects, condition is almost new.
 Great choice for wedding, cocktail party, summer outfits.
 Timeless.","Par de brincos de mola vintage Yves Saint Laurent.
Design em forma de fita, com bonitos reflexos do metal à luz.
Excelente estado.
Altura: 2,5 cm; largura: 2,5 cm.
Peso de cada brinco: 6 g.
Muito confortáveis.
Vendidos com caixa YSL original e etiqueta, já não presa.
Foram cuidadosamente limpos antes da venda e não apresentam defeitos visíveis; estado quase novo.
Ótima escolha para casamento, cocktail ou looks de verão.
Intemporais.","Pair of vintage Yves Saint Laurent clip-on earrings.
Ribbon design with beautiful reflections from the metal in the light.
Excellent condition.
Height: 2.5 cm; width: 2.5 cm.
Weight of each earring: 6 g.
Very comfortable to wear.
Sold with original YSL box and the tag, no longer attached.
They were carefully cleaned before being listed and have no visible defects; condition is almost new.
Great choice for a wedding, cocktail party or summer outfits.
Timeless.","Par de pendientes de clip vintage Yves Saint Laurent.
Diseño en forma de cinta, con bonitos reflejos del metal a la luz.
Excelente estado.
Altura: 2,5 cm; ancho: 2,5 cm.
Peso de cada pendiente: 6 g.
Muy cómodos de llevar.
Se venden con caja YSL original y etiqueta, ya no unida.
Se han limpiado cuidadosamente antes de ponerlos a la venta y no presentan defectos visibles; estado casi nuevo.
Gran elección para boda, cóctel o looks de verano.
Atemporales.","Paire de boucles d’oreilles à clips vintage Yves Saint Laurent.
Design en forme de ruban, avec de jolis reflets du métal à la lumière.
Excellent état.
Hauteur : 2,5 cm ; largeur : 2,5 cm.
Poids de chaque boucle : 6 g.
Très confortables à porter.
Vendues avec boîte YSL d’origine et étiquette, désormais détachée.
Elles ont été soigneusement nettoyées avant la mise en vente et ne présentent aucun défaut visible ; état presque neuf.
Excellent choix pour un mariage, un cocktail ou des tenues d’été.
Intemporelles.",https://www.vinted.pt/items/8571735070,5,vinted_export/images/8571735070/01.webp | vinted_export/images/8571735070/02.webp | vinted_export/images/8571735070/03.webp | vinted_export/images/8571735070/04.webp | vinted_export/images/8571735070/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
5413075357,Stunning vintage Yves Saint Laurent heart shaped brooch,290,EUR,"Stunning vintage Yves Saint Laurent heart shaped brooch designed by Robert Goossens.
 The brooch is engraved with an oriental pattern, which makes it unique. 
 This brooch will decorate your jacket, denim jacket or coat. It will also look beautiful on cardigans and dresses.
  Length 4 cm, width 4.5 cm.
 ""YSL Made in France"" stamp on the back.
80s era.
 Collectible and rare.","Magnífica pregadeira vintage Yves Saint Laurent em forma de coração, desenhada por Robert Goossens.
A pregadeira é gravada com um padrão oriental, tornando-a única.
Ideal para decorar casacos, blusões de ganga ou sobretudos; também fica bonita em cardigans e vestidos.
Comprimento 4 cm, largura 4,5 cm.
Carimbo “YSL Made in France” no verso.
Anos 80.
Rara e de coleção.","Stunning vintage Yves Saint Laurent heart-shaped brooch designed by Robert Goossens.
The brooch is engraved with an Oriental pattern, making it unique.
It will decorate a jacket, denim jacket or coat and also looks beautiful on cardigans and dresses.
Length 4 cm, width 4.5 cm.
“YSL Made in France” stamp on the back.
1980s era.
Rare and collectible.","Magnífico broche vintage Yves Saint Laurent en forma de corazón, diseñado por Robert Goossens.
El broche está grabado con un motivo oriental que lo hace único.
Ideal para decorar una chaqueta, cazadora vaquera o abrigo; también queda precioso en cárdigans y vestidos.
Largo 4 cm, ancho 4,5 cm.
Sello “YSL Made in France” en la parte trasera.
Años 80.
Raro y de colección.","Magnifique broche vintage Yves Saint Laurent en forme de cœur, dessinée par Robert Goossens.
La broche est gravée d’un motif oriental qui la rend unique.
Elle décorera une veste, une veste en jean ou un manteau et sera également très belle sur des cardigans et des robes.
Longueur 4 cm, largeur 4,5 cm.
Poinçon “YSL Made in France” au dos.
Années 80.
Rare et de collection.",https://www.vinted.pt/items/5413075357,5,vinted_export/images/5413075357/01.webp | vinted_export/images/5413075357/02.webp | vinted_export/images/5413075357/03.webp | vinted_export/images/5413075357/04.webp | vinted_export/images/5413075357/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9890206923,Yves Saint Laurent YSL Lash Clash – Máscara de Pestanas,6,EUR,"Máscara de pestanas Yves Saint Laurent (YSL) Lash Clash de cor preta. 
Produto novo e nunca usado","Máscara de pestanas Yves Saint Laurent (YSL) Lash Clash de cor preta.
Produto novo e nunca usado.","Yves Saint Laurent (YSL) Lash Clash mascara in black.
Brand new and never used.","Máscara de pestañas Yves Saint Laurent (YSL) Lash Clash de color negro.
Producto nuevo y nunca usado.","Mascara Yves Saint Laurent (YSL) Lash Clash noir.
Produit neuf et jamais utilisé.",https://www.vinted.pt/items/9890206923-yves-saint-laurent-ysl-lash-clash-mascara-de-pestanas,5,vinted_export/images/9890206923/01.webp | vinted_export/images/9890206923/02.webp | vinted_export/images/9890206923/03.webp | vinted_export/images/9890206923/04.webp | vinted_export/images/9890206923/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
